,size,db,task,method,trial,fold,score,scorer,selection,X_shape,Type,imputation_WCT,tuning_WCT,imputation_PT,tuning_PT
4280,10000,TB,death_pvals,Iter,1,0,0.9689029314457754,roc_auc_score,ANOVA,"(12341, 95)",Classification,16.759099,259.711396,501.41826299999997,7772.964615999999
4281,10000,TB,death_pvals,Iter,1,1,0.9748071319318068,roc_auc_score,ANOVA,"(12341, 95)",Classification,24.400994,381.606142,730.3053160000001,11420.557105
4282,10000,TB,death_pvals,Iter,1,2,0.9716512781579936,roc_auc_score,ANOVA,"(12341, 95)",Classification,18.363616,319.681718,549.611862,9567.900120999999
4283,10000,TB,death_pvals,Iter,1,3,0.9754621204509001,roc_auc_score,ANOVA,"(12341, 95)",Classification,18.444236,332.371313,552.007483,9947.548603
4284,10000,TB,death_pvals,Iter,1,4,0.9745429036087634,roc_auc_score,ANOVA,"(12341, 95)",Classification,30.676877,364.868693,918.1449949999999,11283.518784
4285,10000,TB,death_pvals,Iter,2,0,0.9767274391809667,roc_auc_score,ANOVA,"(12341, 100)",Classification,7.781598,134.380459,248.372254,4299.82381
4286,10000,TB,death_pvals,Iter,2,1,0.9700026422832305,roc_auc_score,ANOVA,"(12341, 100)",Classification,7.971907000000001,136.228353,255.030904,4354.885741
4287,10000,TB,death_pvals,Iter,2,2,0.9733054963212717,roc_auc_score,ANOVA,"(12341, 100)",Classification,13.102692,134.511864,419.253283,4304.003933
4288,10000,TB,death_pvals,Iter,2,3,0.9695523376763537,roc_auc_score,ANOVA,"(12341, 100)",Classification,13.125271,129.63025,419.97010700000004,4144.205870000001
4289,10000,TB,death_pvals,Iter,2,4,0.9733743445462901,roc_auc_score,ANOVA,"(12341, 100)",Classification,7.998460000000001,128.23801799999998,255.90509900000004,4103.295218
4290,10000,TB,death_pvals,Iter,3,0,0.9685717156605521,roc_auc_score,ANOVA,"(12341, 100)",Classification,10.560482,124.337557,337.906464,3978.311278
4291,10000,TB,death_pvals,Iter,3,1,0.9770177181837466,roc_auc_score,ANOVA,"(12341, 100)",Classification,13.055913,121.327881,417.77137799999997,3879.561418
4292,10000,TB,death_pvals,Iter,3,2,0.9782532647083998,roc_auc_score,ANOVA,"(12341, 100)",Classification,13.33961,122.203442,426.829439,3910.202343
4293,10000,TB,death_pvals,Iter,3,3,0.979717685062168,roc_auc_score,ANOVA,"(12341, 100)",Classification,13.819559,122.235518,442.204113,3911.3404840000003
4294,10000,TB,death_pvals,Iter,3,4,0.9768818824965484,roc_auc_score,ANOVA,"(12341, 100)",Classification,13.285541,122.88727,424.98536900000005,3928.646443
4295,10000,TB,death_pvals,Iter,4,0,0.9769451484330516,roc_auc_score,ANOVA,"(12341, 97)",Classification,13.564016,129.020782,433.86237400000005,4128.171909000001
4296,10000,TB,death_pvals,Iter,4,1,0.9768018696945,roc_auc_score,ANOVA,"(12341, 97)",Classification,10.762561,129.81034,344.367798,4149.983379
4297,10000,TB,death_pvals,Iter,4,2,0.9765115906917199,roc_auc_score,ANOVA,"(12341, 97)",Classification,7.96679,124.90416699999999,254.93247000000002,3996.551728
4298,10000,TB,death_pvals,Iter,4,3,0.9754490951110317,roc_auc_score,ANOVA,"(12341, 97)",Classification,7.888350999999999,127.519251,252.426242,4076.8463079999997
4299,10000,TB,death_pvals,Iter,4,4,0.9762510838943534,roc_auc_score,ANOVA,"(12341, 97)",Classification,13.533510999999999,130.355402,433.05310099999997,4171.067411
4300,10000,TB,death_pvals,Iter+mask,0,0,0.9746638531932552,roc_auc_score,ANOVA,"(12341, 99)",Classification,15.022491,181.06888600000002,479.545689,5780.244873
4301,10000,TB,death_pvals,Iter+mask,0,1,0.977075401831735,roc_auc_score,ANOVA,"(12341, 99)",Classification,12.324655,177.060708,393.441164,5652.350502
4302,10000,TB,death_pvals,Iter+mask,0,2,0.9738339529673585,roc_auc_score,ANOVA,"(12341, 99)",Classification,9.207722,384.93546299999997,293.934594,11654.159523
4303,10000,TB,death_pvals,Iter+mask,0,3,0.9708678970030554,roc_auc_score,ANOVA,"(12341, 99)",Classification,20.043592,329.305496,599.884692,10131.506164
4304,10000,TB,death_pvals,Iter+mask,0,4,0.9830893873252279,roc_auc_score,ANOVA,"(12341, 99)",Classification,9.44255,179.581389,301.431082,5732.785258
4305,10000,TB,death_pvals,Iter+mask,1,0,0.9694220842776704,roc_auc_score,ANOVA,"(12341, 95)",Classification,13.972829999999998,248.007015,445.925621,7762.206948999999
4306,10000,TB,death_pvals,Iter+mask,1,1,0.9754546773995466,roc_auc_score,ANOVA,"(12341, 95)",Classification,13.663456,293.443006,422.564912,9096.983658
4307,10000,TB,death_pvals,Iter+mask,1,2,0.9706464662252937,roc_auc_score,ANOVA,"(12341, 95)",Classification,5.792737000000001,174.639627,184.893912,5574.837814
4308,10000,TB,death_pvals,Iter+mask,1,3,0.9765785781538998,roc_auc_score,ANOVA,"(12341, 95)",Classification,13.817810999999999,175.493974,441.115679,5601.872855
4309,10000,TB,death_pvals,Iter+mask,1,4,0.9744182324985952,roc_auc_score,ANOVA,"(12341, 95)",Classification,13.656341000000001,251.987427,435.95151200000004,7897.428438
4310,10000,TB,death_pvals,Iter+mask,2,0,0.9748945877852084,roc_auc_score,ANOVA,"(12341, 100)",Classification,7.6149770000000006,193.517298,242.227846,6191.5807350000005
4311,10000,TB,death_pvals,Iter+mask,2,1,0.9722541653176137,roc_auc_score,ANOVA,"(12341, 100)",Classification,7.754519999999999,185.629766,248.099042,5935.824669
4312,10000,TB,death_pvals,Iter+mask,2,2,0.9716568604465088,roc_auc_score,ANOVA,"(12341, 100)",Classification,13.027149,181.204447,416.823756,5794.006295
4313,10000,TB,death_pvals,Iter+mask,2,3,0.9689829442478238,roc_auc_score,ANOVA,"(12341, 100)",Classification,10.02941,180.648602,320.893837,5780.040082
4314,10000,TB,death_pvals,Iter+mask,2,4,0.9742414600289535,roc_auc_score,ANOVA,"(12341, 100)",Classification,7.858401,185.146747,251.454644,5920.232943
4315,10000,TB,death_pvals,Iter+mask,3,0,0.9691150584093454,roc_auc_score,ANOVA,"(12341, 100)",Classification,11.050384,175.906069,353.409991,5628.195853
4316,10000,TB,death_pvals,Iter+mask,3,1,0.9776615421258099,roc_auc_score,ANOVA,"(12341, 100)",Classification,10.623673,180.152973,339.842244,5760.521933
4317,10000,TB,death_pvals,Iter+mask,3,2,0.9784104991682392,roc_auc_score,ANOVA,"(12341, 100)",Classification,13.281229000000002,179.560109,424.831028,5745.569514
4318,10000,TB,death_pvals,Iter+mask,3,3,0.9812044345699963,roc_auc_score,ANOVA,"(12341, 100)",Classification,23.117884,178.329454,736.368558,5705.936207
4319,10000,TB,death_pvals,Iter+mask,3,4,0.9757337918252967,roc_auc_score,ANOVA,"(12341, 100)",Classification,13.623563,182.55821799999998,435.930495,5837.700634000001
4320,10000,TB,death_pvals,Iter+mask,4,0,0.9748424864257351,roc_auc_score,ANOVA,"(12341, 97)",Classification,13.067221,183.639129,418.081261,5875.975157
4321,10000,TB,death_pvals,Iter+mask,4,1,0.9771777437878433,roc_auc_score,ANOVA,"(12341, 97)",Classification,10.413316,188.423043,333.195089,6025.508925
4322,10000,TB,death_pvals,Iter+mask,4,2,0.9753207024751868,roc_auc_score,ANOVA,"(12341, 97)",Classification,7.621872,175.15253700000002,243.87257000000002,5600.874964
4323,10000,TB,death_pvals,Iter+mask,4,3,0.976427856363995,roc_auc_score,ANOVA,"(12341, 97)",Classification,7.796283,184.468579,249.479781,5902.484337
4324,10000,TB,death_pvals,Iter+mask,4,4,0.9769116547019616,roc_auc_score,ANOVA,"(12341, 97)",Classification,7.888466,193.05101499999998,252.381219,6173.475517
4325,10000,TB,death_pvals,KNN,0,0,0.9690852862039323,roc_auc_score,ANOVA,"(12341, 99)",Classification,44.841499,120.24783799999999,74.489704,3836.225211
4326,10000,TB,death_pvals,KNN,0,1,0.9724700138068603,roc_auc_score,ANOVA,"(12341, 99)",Classification,45.180309,115.617768,71.726614,3688.463153
4327,10000,TB,death_pvals,KNN,0,2,0.965923850141604,roc_auc_score,ANOVA,"(12341, 99)",Classification,47.27278,119.25483700000001,77.41423,3804.556242
4328,10000,TB,death_pvals,KNN,0,3,0.9635123015031243,roc_auc_score,ANOVA,"(12341, 99)",Classification,45.63041,116.268169,82.636538,3709.331611
4329,10000,TB,death_pvals,KNN,0,4,0.9806871425009397,roc_auc_score,ANOVA,"(12341, 99)",Classification,45.435632,114.80811899999999,77.319413,3662.478457
4330,10000,TB,death_pvals,KNN,1,0,0.969118779935022,roc_auc_score,ANOVA,"(12341, 95)",Classification,42.845124,393.781264,66.394539,11221.725579
4331,10000,TB,death_pvals,KNN,1,1,0.9747959673547766,roc_auc_score,ANOVA,"(12341, 95)",Classification,44.57385,241.001171,79.409256,7100.053615999999
4332,10000,TB,death_pvals,KNN,1,2,0.9692155396026155,roc_auc_score,ANOVA,"(12341, 95)",Classification,45.335653,368.414223,71.56951600000001,10656.499028
4333,10000,TB,death_pvals,KNN,1,3,0.9782421001313698,roc_auc_score,ANOVA,"(12341, 95)",Classification,44.542117,252.154752,69.234211,7434.523392
4334,10000,TB,death_pvals,KNN,1,4,0.9756537790232485,roc_auc_score,ANOVA,"(12341, 95)",Classification,43.466428,276.920373,68.88005799999999,8540.609013
4335,10000,TB,death_pvals,KNN,2,0,0.9715526577275619,roc_auc_score,ANOVA,"(12341, 100)",Classification,57.092808,116.408367,87.635577,3720.753522
4336,10000,TB,death_pvals,KNN,2,1,0.9678478789164406,roc_auc_score,ANOVA,"(12341, 100)",Classification,55.983912,120.130347,87.23155,3837.2699799999996
4337,10000,TB,death_pvals,KNN,2,2,0.9717731581239045,roc_auc_score,ANOVA,"(12341, 100)",Classification,57.757498,123.077063,93.370962,3934.5467299999996
4338,10000,TB,death_pvals,KNN,2,3,0.9681083857138071,roc_auc_score,ANOVA,"(12341, 100)",Classification,59.022675,123.20340300000001,95.553811,3938.5305719999997
4339,10000,TB,death_pvals,KNN,2,4,0.9728942677340002,roc_auc_score,ANOVA,"(12341, 100)",Classification,56.292837,123.694774,82.09531700000001,3950.8866020000005
4340,10000,TB,death_pvals,KNN,3,0,0.964986025671084,roc_auc_score,ANOVA,"(12341, 100)",Classification,56.193895,117.922651,91.704929,3769.769678
4341,10000,TB,death_pvals,KNN,3,1,0.9753821076488517,roc_auc_score,ANOVA,"(12341, 100)",Classification,55.786639,119.7269,91.11426999999999,3824.130322
4342,10000,TB,death_pvals,KNN,3,2,0.9745205744547036,roc_auc_score,ANOVA,"(12341, 100)",Classification,54.173903,119.89023999999999,85.864998,3833.107793
4343,10000,TB,death_pvals,KNN,3,3,0.9789938483180565,roc_auc_score,ANOVA,"(12341, 100)",Classification,54.493015,117.042093,89.030128,3741.869769
4344,10000,TB,death_pvals,KNN,3,4,0.9751476515312216,roc_auc_score,ANOVA,"(12341, 100)",Classification,54.523485,116.56599299999999,89.911547,3723.120711
4345,10000,TB,death_pvals,KNN,4,0,0.9755905130867449,roc_auc_score,ANOVA,"(12341, 97)",Classification,52.675153,117.304309,84.029426,3750.6908439999997
4346,10000,TB,death_pvals,KNN,4,1,0.9758733490381717,roc_auc_score,ANOVA,"(12341, 97)",Classification,51.815028000000005,119.92884099999999,82.017887,3831.097706
4347,10000,TB,death_pvals,KNN,4,2,0.974474055383745,roc_auc_score,ANOVA,"(12341, 97)",Classification,52.273107,117.38636299999999,87.382178,3753.310824
4348,10000,TB,death_pvals,KNN,4,3,0.9751755629737968,roc_auc_score,ANOVA,"(12341, 97)",Classification,53.253675,117.736278,79.96958000000001,3764.144056
4349,10000,TB,death_pvals,KNN,4,4,0.9738767505126401,roc_auc_score,ANOVA,"(12341, 97)",Classification,51.466355,119.13326699999999,81.817412,3805.4037399999997
4350,10000,TB,death_pvals,KNN+mask,0,0,0.9701087057650154,roc_auc_score,ANOVA,"(12341, 99)",Classification,45.844252000000004,311.83402,78.67598000000001,9496.246979000001
4351,10000,TB,death_pvals,KNN+mask,0,1,0.9738655859356101,roc_auc_score,ANOVA,"(12341, 99)",Classification,45.130855,318.187279,73.754001,9852.782192
4352,10000,TB,death_pvals,KNN+mask,0,2,0.9734394712456318,roc_auc_score,ANOVA,"(12341, 99)",Classification,45.678833000000004,290.163504,79.67367800000001,8970.924337999999
4353,10000,TB,death_pvals,KNN+mask,0,3,0.9684600698902522,roc_auc_score,ANOVA,"(12341, 99)",Classification,43.551140000000004,194.96926200000001,71.685142,6169.05385
4354,10000,TB,death_pvals,KNN+mask,0,4,0.9820138664046713,roc_auc_score,ANOVA,"(12341, 99)",Classification,43.323496999999996,199.52746499999998,72.95992,6293.1500909999995
4355,10000,TB,death_pvals,KNN+mask,1,0,0.9687819818612837,roc_auc_score,ANOVA,"(12341, 95)",Classification,41.869384000000004,303.709405,75.07583000000001,9388.215378
4356,10000,TB,death_pvals,KNN+mask,1,1,0.9738451175443885,roc_auc_score,ANOVA,"(12341, 95)",Classification,43.259391,295.865492,70.390644,9020.156732
4357,10000,TB,death_pvals,KNN+mask,1,2,0.9709907073503854,roc_auc_score,ANOVA,"(12341, 95)",Classification,41.521954,328.816074,67.49960300000001,9844.696155
4358,10000,TB,death_pvals,KNN+mask,1,3,0.9790571142545599,roc_auc_score,ANOVA,"(12341, 95)",Classification,42.277738,308.29621099999997,67.371988,8916.551014
4359,10000,TB,death_pvals,KNN+mask,1,4,0.9753988545143967,roc_auc_score,ANOVA,"(12341, 95)",Classification,42.186223,341.865965,76.58516,10153.763214
4360,10000,TB,death_pvals,KNN+mask,2,0,0.9745689542885,roc_auc_score,ANOVA,"(12341, 100)",Classification,55.394824,185.598434,91.46731899999999,5930.741085000001
4361,10000,TB,death_pvals,KNN+mask,2,1,0.9672282448912756,roc_auc_score,ANOVA,"(12341, 100)",Classification,56.885465,183.27754,91.689601,5856.547332
4362,10000,TB,death_pvals,KNN+mask,2,2,0.9731147681303427,roc_auc_score,ANOVA,"(12341, 100)",Classification,59.908956,184.833383,94.646917,5906.140685
4363,10000,TB,death_pvals,KNN+mask,2,3,0.9681307148678672,roc_auc_score,ANOVA,"(12341, 100)",Classification,71.322574,181.747669,103.78031700000001,5807.56346
4364,10000,TB,death_pvals,KNN+mask,2,4,0.9749541321960351,roc_auc_score,ANOVA,"(12341, 100)",Classification,79.610501,173.931954,114.171878,5560.981234000001
4365,10000,TB,death_pvals,KNN+mask,3,0,0.9680525628286573,roc_auc_score,ANOVA,"(12341, 100)",Classification,58.715117000000006,181.90985,90.279724,5816.637376
4366,10000,TB,death_pvals,KNN+mask,3,1,0.9754863103677983,roc_auc_score,ANOVA,"(12341, 100)",Classification,58.77459,172.57256,95.48198199999999,5516.158234
4367,10000,TB,death_pvals,KNN+mask,3,2,0.9746954861615069,roc_auc_score,ANOVA,"(12341, 100)",Classification,55.134804,184.424557,85.069356,5893.391781
4368,10000,TB,death_pvals,KNN+mask,3,3,0.9789752406896732,roc_auc_score,ANOVA,"(12341, 100)",Classification,56.371327,174.339218,89.641005,5570.300136
4369,10000,TB,death_pvals,KNN+mask,3,4,0.9756761081773084,roc_auc_score,ANOVA,"(12341, 100)",Classification,54.591021999999995,173.02465,86.453696,5528.426665999999
4370,10000,TB,death_pvals,KNN+mask,4,0,0.97637761576736,roc_auc_score,ANOVA,"(12341, 97)",Classification,53.421414,173.952472,83.936593,5557.925894
4371,10000,TB,death_pvals,KNN+mask,4,1,0.9759924378598251,roc_auc_score,ANOVA,"(12341, 97)",Classification,52.965051,163.385502,84.998513,5219.492101
4372,10000,TB,death_pvals,KNN+mask,4,2,0.9743456627479001,roc_auc_score,ANOVA,"(12341, 97)",Classification,52.62465600000001,170.355806,86.168439,5442.700597
4373,10000,TB,death_pvals,KNN+mask,4,3,0.9766157934106666,roc_auc_score,ANOVA,"(12341, 97)",Classification,51.880421000000005,167.832921,84.124967,5365.39539
4374,10000,TB,death_pvals,KNN+mask,4,4,0.9741223712073002,roc_auc_score,ANOVA,"(12341, 97)",Classification,53.171487,170.94635,84.704492,5465.128863
4375,10000,TB,death_pvals,MIA,0,0,0.9731826859739419,roc_auc_score,ANOVA,"(12341, 99)",Classification,,116.14716100000001,,3712.752449
4376,10000,TB,death_pvals,MIA,0,1,0.9761078051558018,roc_auc_score,ANOVA,"(12341, 99)",Classification,,112.437381,,3597.8284009999998
4377,10000,TB,death_pvals,MIA,0,2,0.9741800548552884,roc_auc_score,ANOVA,"(12341, 99)",Classification,,108.630798,,3476.108122
4378,10000,TB,death_pvals,MIA,0,3,0.9682963227604788,roc_auc_score,ANOVA,"(12341, 99)",Classification,,115.225871,,3683.4031
4379,10000,TB,death_pvals,MIA,0,4,0.9818724484289579,roc_auc_score,ANOVA,"(12341, 99)",Classification,,111.900269,,3580.3901560000004
4380,10000,TB,death_pvals,MIA,1,0,0.971815025287767,roc_auc_score,ANOVA,"(12341, 95)",Classification,,246.090471,,7464.085006
4381,10000,TB,death_pvals,MIA,1,1,0.9771535538709449,roc_auc_score,ANOVA,"(12341, 95)",Classification,,138.11449299999998,,4351.476018
4382,10000,TB,death_pvals,MIA,1,2,0.9730524325752585,roc_auc_score,ANOVA,"(12341, 95)",Classification,,104.50187199999999,,3336.0567379999998
4383,10000,TB,death_pvals,MIA,1,3,0.9790868864599731,roc_auc_score,ANOVA,"(12341, 95)",Classification,,110.274363,,3520.2694149999998
4384,10000,TB,death_pvals,MIA,1,4,0.9763441220362699,roc_auc_score,ANOVA,"(12341, 95)",Classification,,102.8941,,3284.720015
4385,10000,TB,death_pvals,MIA,2,0,0.9777434156906966,roc_auc_score,ANOVA,"(12341, 100)",Classification,,170.433558,,5246.654996
4386,10000,TB,death_pvals,MIA,2,1,0.9712326065193687,roc_auc_score,ANOVA,"(12341, 100)",Classification,,171.76243200000002,,5363.492652
4387,10000,TB,death_pvals,MIA,2,2,0.9731938505509719,roc_auc_score,ANOVA,"(12341, 100)",Classification,,113.993255,,3624.8885
4388,10000,TB,death_pvals,MIA,2,3,0.9718782912242702,roc_auc_score,ANOVA,"(12341, 100)",Classification,,103.361355,,3299.575043
4389,10000,TB,death_pvals,MIA,2,4,0.9748964485480469,roc_auc_score,ANOVA,"(12341, 100)",Classification,,105.678926,,3373.6083009999998
4390,10000,TB,death_pvals,MIA,3,0,0.9682479429266821,roc_auc_score,ANOVA,"(12341, 100)",Classification,,106.67344399999999,,3413.253564
4391,10000,TB,death_pvals,MIA,3,1,0.9764259956011567,roc_auc_score,ANOVA,"(12341, 100)",Classification,,110.03473899999999,,3516.979788
4392,10000,TB,death_pvals,MIA,3,2,0.9774568582135933,roc_auc_score,ANOVA,"(12341, 100)",Classification,,111.147746,,3556.0273509999997
4393,10000,TB,death_pvals,MIA,3,3,0.9811058141395645,roc_auc_score,ANOVA,"(12341, 100)",Classification,,105.09155600000001,,3362.5650950000004
4394,10000,TB,death_pvals,MIA,3,4,0.9770772625945733,roc_auc_score,ANOVA,"(12341, 100)",Classification,,107.290617,,3429.22247
4395,10000,TB,death_pvals,MIA,4,0,0.97598685557131,roc_auc_score,ANOVA,"(12341, 97)",Classification,,109.818923,,3510.0652219999997
4396,10000,TB,death_pvals,MIA,4,1,0.9767051100269066,roc_auc_score,ANOVA,"(12341, 97)",Classification,,114.486347,,3662.9887289999997
4397,10000,TB,death_pvals,MIA,4,2,0.9729240399394136,roc_auc_score,ANOVA,"(12341, 97)",Classification,,104.353477,,3339.086825
4398,10000,TB,death_pvals,MIA,4,3,0.975523525624565,roc_auc_score,ANOVA,"(12341, 97)",Classification,,114.454801,,3658.769506
4399,10000,TB,death_pvals,MIA,4,4,0.9780392769819916,roc_auc_score,ANOVA,"(12341, 97)",Classification,,114.397621,,3660.496925
4400,10000,TB,death_pvals,Mean,0,0,0.9740963205275635,roc_auc_score,ANOVA,"(12341, 99)",Classification,0.026743,106.68682700000001,0.855701,3410.447103
4401,10000,TB,death_pvals,Mean,0,1,0.977298693372335,roc_auc_score,ANOVA,"(12341, 99)",Classification,0.026414,107.560331,0.8453629999999999,3441.10038
4402,10000,TB,death_pvals,Mean,0,2,0.9734096990402186,roc_auc_score,ANOVA,"(12341, 99)",Classification,0.0275,105.91331399999999,0.880179,3389.1860810000003
4403,10000,TB,death_pvals,Mean,0,3,0.9674254857521388,roc_auc_score,ANOVA,"(12341, 99)",Classification,0.026389999999999997,104.471852,0.844659,3339.439628
4404,10000,TB,death_pvals,Mean,0,4,0.9830856657995511,roc_auc_score,ANOVA,"(12341, 99)",Classification,0.028062,107.581993,0.897841,3442.331772
4405,10000,TB,death_pvals,Mean,1,0,0.9693867297837421,roc_auc_score,ANOVA,"(12341, 95)",Classification,0.029022000000000003,214.148366,0.897566,6622.94538
4406,10000,TB,death_pvals,Mean,1,1,0.9774159214311499,roc_auc_score,ANOVA,"(12341, 95)",Classification,0.027652,220.523446,0.855352,6819.659567000001
4407,10000,TB,death_pvals,Mean,1,2,0.9703599087481904,roc_auc_score,ANOVA,"(12341, 95)",Classification,0.028079000000000003,226.042181,0.86855,6990.726911
4408,10000,TB,death_pvals,Mean,1,3,0.9781006821556566,roc_auc_score,ANOVA,"(12341, 95)",Classification,0.039337000000000004,299.686579,1.216697,8848.487342
4409,10000,TB,death_pvals,Mean,1,4,0.9737874338964002,roc_auc_score,ANOVA,"(12341, 95)",Classification,0.024132,357.638334,0.69825,10419.815544
4410,10000,TB,death_pvals,Mean,2,0,0.9732515341989602,roc_auc_score,ANOVA,"(12341, 100)",Classification,0.02479,289.65725699999996,0.6924020000000001,8173.012925
4411,10000,TB,death_pvals,Mean,2,1,0.9706353016482637,roc_auc_score,ANOVA,"(12341, 100)",Classification,0.040354,409.823392,1.167517,11470.930522
4412,10000,TB,death_pvals,Mean,2,2,0.9730059135043003,roc_auc_score,ANOVA,"(12341, 100)",Classification,0.057409,371.001622,1.6038139999999999,10292.521756999999
4413,10000,TB,death_pvals,Mean,2,3,0.9689196783113204,roc_auc_score,ANOVA,"(12341, 100)",Classification,0.053551,281.35026600000003,1.49605,7893.989052
4414,10000,TB,death_pvals,Mean,2,4,0.9723099882027635,roc_auc_score,ANOVA,"(12341, 100)",Classification,0.030562,113.129421,0.914688,3585.763554
4415,10000,TB,death_pvals,Mean,3,0,0.9678441573907639,roc_auc_score,ANOVA,"(12341, 100)",Classification,0.025876999999999997,106.36317199999999,0.827932,3400.0469799999996
4416,10000,TB,death_pvals,Mean,3,1,0.9740665483221501,roc_auc_score,ANOVA,"(12341, 100)",Classification,0.031851,104.097189,1.019142,3330.383671
4417,10000,TB,death_pvals,Mean,3,2,0.9773526554946466,roc_auc_score,ANOVA,"(12341, 100)",Classification,0.028079000000000003,106.28928799999998,0.8986629999999999,3400.8770619999996
4418,10000,TB,death_pvals,Mean,3,3,0.9804694332488547,roc_auc_score,ANOVA,"(12341, 100)",Classification,0.025869,107.184734,0.827816,3425.970282
4419,10000,TB,death_pvals,Mean,3,4,0.9783369990361249,roc_auc_score,ANOVA,"(12341, 100)",Classification,0.026039,102.327341,0.8332649999999999,3274.366133
4420,10000,TB,death_pvals,Mean,4,0,0.9743605488506067,roc_auc_score,ANOVA,"(12341, 97)",Classification,0.024411000000000002,109.7147,0.78105,3506.4539200000004
4421,10000,TB,death_pvals,Mean,4,1,0.97551794333605,roc_auc_score,ANOVA,"(12341, 97)",Classification,0.031254000000000004,106.04468899999999,1.0000229999999999,3392.510857
4422,10000,TB,death_pvals,Mean,4,2,0.9746526886162251,roc_auc_score,ANOVA,"(12341, 97)",Classification,0.026706,103.29495,0.854591,3305.2093219999997
4423,10000,TB,death_pvals,Mean,4,3,0.9777452764535349,roc_auc_score,ANOVA,"(12341, 97)",Classification,0.026105,106.210002,0.8353450000000001,3394.7977840000003
4424,10000,TB,death_pvals,Mean,4,4,0.9770046928438783,roc_auc_score,ANOVA,"(12341, 97)",Classification,0.026199,104.842053,0.8384010000000001,3354.5641539999997
4425,10000,TB,death_pvals,Mean+mask,0,0,0.9711786443970569,roc_auc_score,ANOVA,"(12341, 99)",Classification,0.036608,168.446573,1.171492,5386.3234520000005
4426,10000,TB,death_pvals,Mean+mask,0,1,0.9757654247935483,roc_auc_score,ANOVA,"(12341, 99)",Classification,0.036125,166.75801,1.156196,5331.973663000001
4427,10000,TB,death_pvals,Mean+mask,0,2,0.9749113346507535,roc_auc_score,ANOVA,"(12341, 99)",Classification,0.03497,168.496081,1.1192010000000001,5387.800296
4428,10000,TB,death_pvals,Mean+mask,0,3,0.9688266401694039,roc_auc_score,ANOVA,"(12341, 99)",Classification,0.035691,165.863573,1.142369,5307.02306
4429,10000,TB,death_pvals,Mean+mask,0,4,0.9837183251645845,roc_auc_score,ANOVA,"(12341, 99)",Classification,0.035661,164.548498,1.141333,5261.601271
4430,10000,TB,death_pvals,Mean+mask,1,0,0.9687503488930321,roc_auc_score,ANOVA,"(12341, 95)",Classification,0.037154,236.212218,1.186077,7336.090969
4431,10000,TB,death_pvals,Mean+mask,1,1,0.9768372241884283,roc_auc_score,ANOVA,"(12341, 95)",Classification,0.042802999999999994,287.997431,1.323977,8707.603727
4432,10000,TB,death_pvals,Mean+mask,1,2,0.971145150665967,roc_auc_score,ANOVA,"(12341, 95)",Classification,0.038817000000000004,196.691023,1.239463,6176.249218999999
4433,10000,TB,death_pvals,Mean+mask,1,3,0.9803466229015247,roc_auc_score,ANOVA,"(12341, 95)",Classification,0.038868,244.405846,1.241001,7600.115894
4434,10000,TB,death_pvals,Mean+mask,1,4,0.9749038915994002,roc_auc_score,ANOVA,"(12341, 95)",Classification,0.038036,183.99420700000002,1.176519,5805.698700999999
4435,10000,TB,death_pvals,Mean+mask,2,0,0.9745056883519967,roc_auc_score,ANOVA,"(12341, 100)",Classification,0.03422,350.431124,1.058316,10604.27935
4436,10000,TB,death_pvals,Mean+mask,2,1,0.9730989516462167,roc_auc_score,ANOVA,"(12341, 100)",Classification,0.071434,354.356145,2.138309,10730.876795
4437,10000,TB,death_pvals,Mean+mask,2,2,0.9723983744375845,roc_auc_score,ANOVA,"(12341, 100)",Classification,0.041835000000000004,284.296125,1.29409,8798.707562
4438,10000,TB,death_pvals,Mean+mask,2,3,0.9700826550852788,roc_auc_score,ANOVA,"(12341, 100)",Classification,0.041543000000000004,156.08561799999998,1.3264479999999998,4982.603515999999
4439,10000,TB,death_pvals,Mean+mask,2,4,0.974451726229685,roc_auc_score,ANOVA,"(12341, 100)",Classification,0.040197000000000004,155.247682,1.283562,4955.935176
4440,10000,TB,death_pvals,Mean+mask,3,0,0.9675799290677206,roc_auc_score,ANOVA,"(12341, 100)",Classification,0.036343,157.67393,1.1629260000000001,5042.404958
4441,10000,TB,death_pvals,Mean+mask,3,1,0.9750508918636284,roc_auc_score,ANOVA,"(12341, 100)",Classification,0.036818000000000004,162.141097,1.178376,5184.22874
4442,10000,TB,death_pvals,Mean+mask,3,2,0.9770642372547048,roc_auc_score,ANOVA,"(12341, 100)",Classification,0.037028,151.65113,1.185157,4852.356602000001
4443,10000,TB,death_pvals,Mean+mask,3,3,0.980437800280603,roc_auc_score,ANOVA,"(12341, 100)",Classification,0.034775,156.578723,1.113133,5006.559663
4444,10000,TB,death_pvals,Mean+mask,3,4,0.9776745674656782,roc_auc_score,ANOVA,"(12341, 100)",Classification,0.047288,154.475433,1.513099,4939.985721
4445,10000,TB,death_pvals,Mean+mask,4,0,0.9743531057992534,roc_auc_score,ANOVA,"(12341, 97)",Classification,0.035883,158.56970900000002,1.148201,5072.959481
4446,10000,TB,death_pvals,Mean+mask,4,1,0.9769823636898183,roc_auc_score,ANOVA,"(12341, 97)",Classification,0.038048,158.89658500000002,1.217743,5079.918715
4447,10000,TB,death_pvals,Mean+mask,4,2,0.9740981812904018,roc_auc_score,ANOVA,"(12341, 97)",Classification,0.036039,155.461842,1.15347,4973.8017
